"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"414","ratio_quantity.M89017",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","ratio_quantity.M89019",3,49,49,49,49,49,-0.480369687924866,-0.930716270354427,0.55174468770669,0.996498720182931,0.125861088996108,0.870637631186824,0.873696687765938
"416","ratio_quantity.M89021",1,40,40,40,40,40,-0.016334623428315,-0.0289147414396085,0.538461538461539,0.581258347973169,0.156558138836978,0.424700209136191,0.73065653270548
"417","ratio_quantity.M89026",2,34,34,34,34,34,-0.00361367816384237,-0.0109605159736763,0.53125,0.333313317534951,0.217675616291995,0.115637701242955,0.346933936208024
"418","ratio_quantity.M89027",1,48,48,48,48,48,-0.037650768584619,-0.0494062863636572,0.555555555555556,0.799715099983438,0.122001265460296,0.677713834523141,0.847444089197737
"419","ratio_quantity.M89028",4,43,43,43,43,45,-0.0962914753813077,-0.127299605990972,0.51194397727858,0.997329169530308,0.0568798268778248,0.940449342652483,0.942967849917984
"420","ratio_quantity.M89030",2,48,48,NA,NA,48,-0.187968594029051,-0.23976138825062,0.559430644871109,0.971950516224837,0.29995088319666,0.671999633028177,0.691392845428281
"421","ratio_quantity.M89601",1,37,37,37,37,37,-0.0103012622928193,-0.0125067738475794,0.517241379310345,0.833955900839998,0.535219294348238,0.29873660649176,0.358216311187269
"422","ratio_quantity.M89608",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","ratio_quantity.M91003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","ratio_quantity.M91004",1,35,35,35,35,35,-0.0211980377937733,-0.022467519093889,0.516129032258065,0.964695079242333,0.307555907635361,0.657139171606972,0.681188476801484
"425","ratio_quantity.M91007",2,31,31,31,31,31,-0.0031891387216887,-0.0119414896227848,0.514285714285714,0.270252865478501,0.158633010219397,0.111619855259104,0.413020062012937
"426","ratio_quantity.M91008",1,22,22,22,22,22,-0.00845670573307614,-0.0159435408949118,0.522727272727273,0.538872489078608,0.166777436823258,0.37209505225535,0.690506677918514
"427","ratio_quantity.M91009",2,40,40,40,40,40,-0.019826076732312,-0.0306142484774849,0.538461538461539,0.667435530444463,0.15195753540435,0.515477995040113,0.772326272017378
"428","ratio_quantity.M91010",1,8,8,8,8,8,-0.0111627292109358,-0.0124986729320456,0.517241379310345,0.904275883833572,0.256837589599297,0.647438294234275,0.71597430143723
"429","ratio_quantity.M91011",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","ratio_quantity.M91013",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.290923719901881,NA,NA
"431","ratio_quantity.M91015",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","ratio_quantity.M91016",2,53,53,53,53,53,-0.414535693574121,-0.800457392394997,0.692754146943829,0.932409221275347,0.334021329405053,0.598387891870293,0.641765308854218
"433","ratio_quantity.M91017",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","ratio_quantity.M91019",4,15,15,15,15,39,-0.611258532945028,-0.694743964296259,0.772037476089835,0.882621455260469,0.0908742255263757,0.791747229734093,0.897040543276214
"435","ratio_quantity.M91020",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","ratio_quantity.M91021",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","ratio_quantity.M91025",1,42,42,42,42,42,-0.0300310394686762,-0.0341269170363115,0.541666666666667,0.910012065493466,0.189267118245237,0.720744947248229,0.792016913377292
"438","ratio_quantity.M91028",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","ratio_quantity.M91032",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","ratio_quantity.M91033",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","ratio_quantity.M91036",2,55,55,NA,NA,55,-0.498261769095103,-2.24772147981236,0.949254441901791,0.719935928269262,0.195037916628825,0.524898011640436,0.729089896794427
"442","ratio_quantity.M91612",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
